,url,full_text,user_id_str,truncated_full_text,month,day,year
3171,https://twitter.com/banawedata/status/991104302226657280,"Obama administration defends $400 million payment to Iran, says it wasn't ransom - Chicago Tribune https://t.co/JmyVtFIicU",353463744,,Apr,30,2018
3172,https://twitter.com/ClarenceWCounts/status/991104290759610373,"Iran's supreme leader: US 'feet must be cut off'
https://t.co/MBOxdKxZta",1377490200,,Apr,30,2018
3173,https://twitter.com/SylvesterPeck01/status/991104258547339265,Iran Continues to Develop State Cryptocurrency Despite Central Bank Ban https://t.co/mVO9mPzSTs,907398790532939776,,Apr,30,2018
3174,https://twitter.com/RogerThomas1288/status/991104246429945856,@drawandstrike I heard about Kelly. Wow! Moron!What’s this about Israel &amp; Iran?,830486054125834244,,Apr,30,2018
3175,https://twitter.com/vatanfreedom/status/991104244190150656,@IMRustyHooks @DRUDGE_REPORT Actually the Islamic Republic is evil. Iran is reffers to Iranian people who do not believe in this medieval regime.,961672221495320577,,Apr,30,2018
3176,https://twitter.com/cryptonewslab/status/991104239169691648,Iran Continues to Develop State Cryptocurrency Despite Central Bank Ban https://t.co/EmR4kPWj1f,925409604774912001,,Apr,30,2018
3177,https://twitter.com/MikePalmer314/status/991104238326444032,@DanielLarison Is this to counter visits arguing for the Iran deal by the French and Germans last week? Or do the Israeli's have dirt on Trump too?,754392898859249664,,Apr,30,2018
3178,https://twitter.com/IsraeliCulture/status/991104218747621376,"Iran is lying to the world about its nuclear weapons program. The Iran Deal didn't work.

---&gt;Iran wants nuclear weapons so it can annihilate Israel. A generous donor has come forward to TRIPLE donations to defend Israel at: https://t.co/OrBMO5ew8g https://t.co/7Atfe5czgO",2386814112,,Apr,30,2018
3179,https://twitter.com/tparsi/status/991104214721089537,"If anyone still believes that Trump is not taking this matter towards war, consider the following.

The White House just claimed that Iran is CURRENTLY pursuing a clandestine nuclear weapons program.

The US intelligence states the opposite.

This is 2003 all over again.",42176166,,Apr,30,2018
3180,https://twitter.com/edelweiss330/status/991104203413250048,Iran Airtour https://t.co/3Tift7VWvD,1578125996,,Apr,30,2018
3181,https://twitter.com/souta_bot/status/991104202221928448,Israel says Iran hid nuclear arms programme https://t.co/lTZNitspsW,10347672,,Apr,30,2018
3182,https://twitter.com/trendinaliaDO/status/991104198325321728,'Irán' acaba de convertirse en TT ocupando la 10ª posición en República Dominicana #trndnl https://t.co/fQFdG9LatS,1259332171,,Apr,30,2018
3183,https://twitter.com/2xwide_dreaming/status/991104192281538560,"@Jamesmiltonray @RealMattCouch Honest Question:

How do you know that they didn’t?

Assessing behavior/approach (only) of the “Iran Deal”... I would have said 50/50 chance that they already bought one.

It was the most 🐓 💩 negotiation I have ever seen...",22071774,,Apr,30,2018
3184,https://twitter.com/RajaChemayel/status/991104184979197952,"Rappel aux pleins idiots
et aux idiots mineurs:

L'imam Ali ben Abu Taleb était un #Arabe
et pas un #iranien (perse)
les Shiaa, ses partisans, ne portent pas nécessairement 
un passeport de l'#Iran et ils prient tous en arabe
et pas en #pharsi.

Merci !!",258003948,,Apr,30,2018
3185,https://twitter.com/zazoomblog/status/991104182852767749,Netanyahu: L’Iran  vuole  avere 5 bombe atomiche come    quelle di Hiroshima» -  #Netanyahu: #L’Iran #vuole #avere  https://t.co/LSoZrDB0EI,231726084,,Apr,30,2018
3186,https://twitter.com/FreddyPonceB/status/991104177727328256,No veo Maquinaria ni hombres trabajado.  Irán a terminar obras en el Sector Yolanda?...@minvuvalparaiso https://t.co/UdAGoAhi7m,125678262,,Apr,30,2018
3187,https://twitter.com/GroundsGalen123/status/991104161428189184,"Q: 4/30 #JUSTICE Netanyahu, Pompeo, Iran, the DS Takedown  #FORDOW https://t.co/x6IDQRMXs5 via @YouTube-you are free TV👍❤️❤️❤️🇺🇸🇺🇸🇺🇸💎",892816234227609609,,Apr,30,2018
