url,created_at,full_text,user_id_str,user/location
https://twitter.com/BW/status/1443722058031063041,Thu Sep 30 23:38:56 +0000 2021,"The crypto community is reaching ""peak FUD"" as China's new crackdown ramps up the ""Fear, Uncertainty and Doubt"" https://t.co/yvwSHGQAYJ",67358777,U.S.A
https://twitter.com/NikkeiAsia/status/1443719836090122240,Thu Sep 30 23:30:06 +0000 2021,"TRENDING | THE CHINA POWER PUZZLE

Why are there electricity curbs?

Where and who are the curbs hitting?

What does this mean for the global supply chain?

How long will the crunch last?

How does it impact Chinese economy? 

Here's what you need to know.
https://t.co/dujSQlohVQ",436429668,"Chicago, Illinois"
https://twitter.com/Jnanibaktha/status/1443726504748150785,Thu Sep 30 23:56:36 +0000 2021,"@SirJambavan We might still have to do that in chennai . Last two years , we were saved . Good rains and most commercial buildings were closed during peak summer - lockdown . Water demand reduced . Thanks to china virus.",1091715328726323200,OK
https://twitter.com/PhelimKine/status/1443720229486579718,Thu Sep 30 23:31:40 +0000 2021,"Wow. ""China's former ambassador came to me and said: 'Please do not touch the Mutual Defense Pact. Leave it as it is.' I asked why. He said any attempt to revise the MDT would be construed by the Chinese government as act to contain the rise of China"" https://t.co/vqYYK4g1Fa",374386176,IN US
https://twitter.com/TroyTeslike/status/1443720771432554497,Thu Sep 30 23:33:49 +0000 2021,"@DennisSanche I've changed my estimate from 232K yesterday to 235K today because of reports that Tesla delivered 52K units in China in September. I'm not too sure about 52K but I went with 47K which meant 68,566 in Q3. You can see below how my estimates have changed over time. https://t.co/6mDoorOJBI",1002616999267262465,WA US
https://twitter.com/StephenWadeAP/status/1443720840969797636,Thu Sep 30 23:34:06 +0000 2021,Looking back: One question hung over 2008 Games  —Would they change China? https://t.co/tijJqq2HQ2,340439524,ME
https://twitter.com/CNBC/status/1443722305679540225,Thu Sep 30 23:39:55 +0000 2021,"New for subscribers: China’s power crunch is a bigger concern than Evergrande, says top fund manager. Check out @CNBCPro today. https://t.co/HvwDd1i9LM",20402945,ID US
https://twitter.com/ek_obrien/status/1443721254096158725,Thu Sep 30 23:35:44 +0000 2021,"A new employee at Didi, Erine felt obligated to join in the heavy drinking at a banquet with a new client. Then the client started groping her, she said. A powerful story from ⁦@pingroma⁩ and ⁦@BruceEinhorn⁩ on China’s corporate #MeToo moment https://t.co/xPJXPXE61F",1084678801,"Buffalo, NY"
https://twitter.com/55leeanne/status/1443725952387727376,Thu Sep 30 23:54:24 +0000 2021,"@DarylTractor @PhillipCoorey Morrison could not be PM at a worse time. If he’s not stuffing up his response to our natural disasters - fires, climate change, pandemic, he’s deliberately creating international mayhem with China &amp; France. Where would we be without him?!?!",490126062,"Mississippi, MS"
https://twitter.com/BenjaminNorton/status/1443722047193026561,Thu Sep 30 23:38:53 +0000 2021,"After our discussion, join me for another livestream at @TheRokfin on how neocons in the US Congress are plotting regime change in Nicaragua, and war criminal John Bolton wants to repeat Iraq but this time with China
https://t.co/ZPloVVRYtB",852269288,"Baltimore, Maryland"
https://twitter.com/StevenOverly/status/1443720274428538884,Thu Sep 30 23:31:51 +0000 2021,"NEW: U.S. Trade Rep @AmbassadorTai tells me her top-to-bottom review of trade policies toward China will be done ""very soon."" She also sees opportunity to ""build on"" Trump's China tariffs and says the U.S. must address Phase One shortcomings with Beijing. https://t.co/wN9TOVaQO0",154084426,"Colorado, CO"
https://twitter.com/nytopinion/status/1443721996542615553,Thu Sep 30 23:38:41 +0000 2021,"“Competitive initiatives like AUKUS provide visible ways to counter or balance or complicate China’s military activities but don’t necessarily help allies meet defined objectives,” @ajmount and @WonkVJ write. https://t.co/LYZss3AwvC",16686144,"Louisiana, LA"
https://twitter.com/real_vijay/status/1443026499469123586,Wed Sep 29 01:35:02 +0000 2021,"$600 today only has the purchasing power that $85 had in 1970, yet @SecYellen wants every transaction above this paltry sum to be reported to the government.

This is an major attack on the financial privacy of U.S. citizens that a Chinese government would be proud of.

Shame!",95066790,Virginia
https://twitter.com/almightykazs/status/1443712909322829825,Thu Sep 30 23:02:35 +0000 2021,"TikTok will go down as the greatest tech company ever. 

Speed of iteration
First to market with features
Innovative without bugs 
$ focused (creator friendly) 
Chinese government bankroll

Unstoppable.",1172182689895596034,U.S.A
https://twitter.com/GoldTelegraph_/status/1442919075949080581,Tue Sep 28 18:28:10 +0000 2021,"BREAKING NEWS 

U.S. COMMERCE SECRETARY HAS SAID THE CHINESE GOVERNMENT IS PREVENTING ITS DOMESTIC AIRLINES FROM BUYING ""TENS OF BILLIONS OF DOLLARS"" OF U.S. MANUFACTURED AIRPLANES.

Whoa 😳",837048318865862666,"Minnesota, MN"
